open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,dividend,symbol,exchange,date
99.43,100.0,96.872,97.5,30051985.0,,,97.5,,,1.0,0.0,GOOGL,XNAS,2022-09-27
98.1,99.88,97.8,98.17,27072662.0,,,98.17,,,1.0,0.0,GOOGL,XNAS,2022-09-26
99.63,99.66,97.47,98.74,31625437.0,,,98.74,,,1.0,0.0,GOOGL,XNAS,2022-09-23
98.82,101.24,98.79,100.14,34298619.0,,,100.14,,,1.0,0.0,GOOGL,XNAS,2022-09-22
101.67,102.88,99.27,99.28,31454637.0,,,99.28,,,1.0,0.0,GOOGL,XNAS,2022-09-21
102.08,102.37,100.52,101.14,26517123.0,,,101.14,,,1.0,0.0,GOOGL,XNAS,2022-09-20
101.75,103.33,101.55,103.07,23029356.0,,,103.07,,,1.0,0.0,GOOGL,XNAS,2022-09-19
102.07,103.13,100.94,102.8,42797172.0,,,102.8,,,1.0,0.0,GOOGL,XNAS,2022-09-16
104.03,105.27,102.35,102.91,34188284.0,,,102.91,,,1.0,0.0,GOOGL,XNAS,2022-09-15
104.57,105.275,103.66,105.0,26388730.0,,,105.0,,,1.0,0.0,GOOGL,XNAS,2022-09-14
107.8,108.3,104.09,104.32,38159783.0,,,104.32,,,1.0,0.0,GOOGL,XNAS,2022-09-13
110.99,111.62,109.93,110.86,22954256.0,,,110.86,,,1.0,0.0,GOOGL,XNAS,2022-09-12
109.065,110.99,109.02,110.65,23213585.0,,,110.65,,,1.0,0.0,GOOGL,XNAS,2022-09-09
108.04,109.6,107.16,108.38,24233897.0,,,108.38,,,1.0,0.0,GOOGL,XNAS,2022-09-08
107.06,109.98,106.9,109.45,23150749.0,,,109.45,,,1.0,0.0,GOOGL,XNAS,2022-09-07
107.3,108.03,105.78,106.81,25062130.0,,,106.81,,,1.0,0.0,GOOGL,XNAS,2022-09-06
110.59,110.74,107.26,107.85,24160711.0,,,107.85,,,1.0,0.0,GOOGL,XNAS,2022-09-02
108.28,110.445,107.36,109.74,28349844.0,,,109.74,,,1.0,0.0,GOOGL,XNAS,2022-09-01
110.65,110.85,108.13,108.22,28611360.0,,,108.22,,,1.0,0.0,GOOGL,XNAS,2022-08-31
110.17,110.5,107.8,108.94,27513255.0,,,108.94,,,1.0,0.0,GOOGL,XNAS,2022-08-30
109.99,110.95,108.8,109.42,21182353.0,,,109.42,,,1.0,0.0,GOOGL,XNAS,2022-08-29
114.72,115.12,110.19,110.34,37245697.0,,,110.34,,,1.0,0.0,GOOGL,XNAS,2022-08-26
114.235,116.72,114.11,116.65,16956794.0,,,116.65,,,1.0,0.0,GOOGL,XNAS,2022-08-25
113.5,114.78,112.8701,113.69,17734624.0,,,113.69,,,1.0,0.0,GOOGL,XNAS,2022-08-24
113.475,115.01,113.43,113.86,15870373.0,,,113.86,,,1.0,0.0,GOOGL,XNAS,2022-08-23
115.2,115.63,113.85,114.24,21456648.0,,,114.24,,,1.0,0.0,GOOGL,XNAS,2022-08-22
119.06,119.15,116.76,117.21,21809528.0,,,117.21,,,1.0,0.0,GOOGL,XNAS,2022-08-19
119.43,120.82,118.72,120.17,17987660.0,,,120.17,,,1.0,0.0,GOOGL,XNAS,2022-08-18
120.12,121.29,119.38,119.55,22839542.0,,,119.55,,,1.0,0.0,GOOGL,XNAS,2022-08-17
121.52,122.43,120.64,121.7,19038911.0,,,121.7,,,1.0,0.0,GOOGL,XNAS,2022-08-16
121.13,122.3,120.61,122.08,19488451.0,,,122.08,,,1.0,0.0,GOOGL,XNAS,2022-08-15
120.26,121.68,119.46,121.68,19096268.0,,,121.68,,,1.0,0.0,GOOGL,XNAS,2022-08-12
121.28,121.49,118.56,118.84,24287692.0,,,118.84,,,1.0,0.0,GOOGL,XNAS,2022-08-11
118.78,120.92,118.41,119.7,30930350.0,,,119.7,,,1.0,0.0,GOOGL,XNAS,2022-08-10
117.135,117.32,115.71,116.63,19080941.0,,,116.63,,,1.0,0.0,GOOGL,XNAS,2022-08-09
118.39,120.15,116.88,117.3,19169479.0,,,117.3,,,1.0,0.0,GOOGL,XNAS,2022-08-08
116.23,118.1056,116.0,117.47,19159520.0,,,117.47,,,1.0,0.0,GOOGL,XNAS,2022-08-05
117.48,118.78,116.89,118.19,21587112.0,,,118.19,,,1.0,0.0,GOOGL,XNAS,2022-08-04
115.71,118.62,115.48,118.08,28499014.0,,,118.08,,,1.0,0.0,GOOGL,XNAS,2022-08-03
114.0,116.35,113.72,115.13,20234500.0,,,115.13,,,1.0,0.0,GOOGL,XNAS,2022-08-02
115.3,116.72,114.34,114.86,26025737.0,,,114.86,,,1.0,0.0,GOOGL,XNAS,2022-08-01
